1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.555322130496021860e-02,2.631423190559702974e-01,3.886984373567550777e-02,4.407558740187278445e-01,2.604913764692197153e-01,3.551043233589811776e-01,8.035182939217906384e-01,8.003992294354638215e-01,1.035623106572955560e-01,2.809367670194287570e+00,2.799716019971428688e-02,5.499385564258294501e-01,1.123051586276697433e+00,5.056170172190355139e-01,2.350385096524897355e-01,1.204340860142652403e+00,3.559677608300993584e-02,6.957192402201509696e-01,2.330472062955300794e-01,6.263118885810997627e-02,4.029046548788293158e-01,6.492011390860040754e-01
6.555322132480063957e-02,2.902117113182423047e-01,3.886984375138685666e-02,4.265191647689090537e-01,2.555204863646974300e-01,4.525163200623851800e-01,1.002552028503289394e+00,8.930534788594355344e-01,1.027664136959823976e-01,5.280883027974385691e+00,6.066244048649112319e-02,5.526060973572549662e-01,1.150539684684159125e+00,6.043245643168267955e-01,3.156383580863000859e-01,1.213104261924398353e+00,3.607570677057264641e-02,7.818383532272712433e-01,1.700194577831922182e-01,1.043853125125560194e-01,4.133431861168789800e-01,6.805167327420322820e-01
6.555335177590486395e-02,2.378104002539740136e-01,3.886985842776564254e-02,4.053508974823961664e-01,1.725050327798141325e-01,3.209930299045214985e-01,1.002552038287357616e+00,7.781235072181702517e-01,1.035623478219395849e-01,5.286384240933091228e+00,6.263119160634884885e-02,8.839860779667839674e-01,1.112143405249090833e+00,5.127083334932046599e-01,2.425370277572482525e-01,2.376224994510467869e+00,3.464715838637513756e-02,7.051902145689372681e-01,3.623396560581420567e-01,4.175413441293780031e-02,3.611505452586903364e-01,6.492011692034270753e-01
6.555323149301045538e-02,2.907520405517193818e-01,3.886985034436571396e-02,4.269051870797668236e-01,2.604913798598969543e-01,3.835947183498574775e-01,1.002552030179590492e+00,8.031269154060975968e-01,1.035623158319797649e-01,5.292723216222247729e+00,5.268506602056519800e-02,8.939348774230801986e-01,2.051278563248274622e+00,4.160960792852159695e-01,3.147151143995218225e-01,2.376225023219152188e+00,3.628819548637754466e-02,1.071570814572432973e+00,3.392112297106854579e-01,6.217829642751833419e-02,3.924661266286005312e-01,5.806866244877426642e-01
6.555324173215434924e-02,2.430950950754357243e-01,3.886985729779825205e-02,4.207275622884150135e-01,2.658345496567540711e-01,3.641178707005278681e-01,1.005332334368753022e+00,1.377698512266478215e+00,1.035623289960601046e-01,5.283463948718569725e+00,4.151692260359327730e-02,8.851784698842946053e-01,2.134167548215297749e+00,7.549877925452289640e-01,3.147151306492612655e-01,2.376224993112856954e+00,3.628759473936209179e-02,1.333126916951143492e+00,3.420293272079162339e-01,2.550556274822142477e-02,3.369257425516131721e-01,1.047877537845370632e+00
6.555322360484548694e-02,3.609277914486916927e-01,3.886984528554267987e-02,4.948556065348642119e-01,2.841441952644173652e-01,3.641178673132604016e-01,1.002770865426149349e+00,1.453846209088120789e+00,1.094015259537659962e-01,5.283626745774393285e+00,6.089160159637892894e-02,9.263620994921422103e-01,2.174626747477550914e+00,7.559711102889514756e-01,2.393026287324673262e-01,2.376709741385128360e+00,4.887354423955897476e-02,1.339791162341566588e+00,3.427541879409115033e-01,1.043853129988712852e-01,6.179157471763215836e-01,1.068754590724791731e+00
1.116859976260400206e-01,3.609278070623654355e-01,6.718030194719538939e-02,6.006815641148788298e-01,2.989699920702784119e-01,5.102573224100762639e-01,1.026741556530341493e+00,1.484133577531365100e+00,1.269514227182509392e-01,5.290406815887852332e+00,7.241065712144696687e-02,9.095767715317907287e-01,2.160047426418183480e+00,7.564529604008675134e-01,3.809474997387543027e-01,2.385357837496682620e+00,1.165982320280175705e-01,1.345162144809384452e+00,3.477928525397032677e-01,1.232255095083281821e-01,6.745724381027239369e-01,1.104881961425083103e+00
1.001083736963097603e-01,3.609278131592433825e-01,6.029312485707368635e-02,5.929604189650488077e-01,2.879691133040284123e-01,3.363475917573370277e-01,1.008020007477175017e+00,1.461964786862469667e+00,1.035657023733444065e-01,5.290682061180400630e+00,8.856566145553868008e-02,8.998009455056900086e-01,2.193993846840020634e+00,7.835858442831288295e-01,3.814496861260835425e-01,2.379699566157740254e+00,7.375010982509259960e-02,1.337965697724087688e+00,3.530409503971350116e-01,8.322573797209605051e-02,6.592876093426555117e-01,1.068386289308415282e+00
9.766043212515421179e-02,2.430950840943809643e-01,4.551794014644303110e-02,5.921910827388686682e-01,2.755454346317569581e-01,5.465585973195069558e-01,1.013724391973158445e+00,1.460441436030335494e+00,1.035623149307248192e-01,5.286681754959797530e+00,1.168453825715445871e-01,8.885120064801262929e-01,2.160523336007080797e+00,7.890055834780661526e-01,3.637844243564297697e-01,2.380995270029027111e+00,5.884197037671264757e-02,1.338014621999693121e+00,3.817322378149009543e-01,6.263118562335225070e-02,6.387928064214384305e-01,1.110508712324561387e+00
1.719831168243342590e-01,2.222180204636827472e-01,9.809978950935009656e-02,6.055502374189922765e-01,3.056733754480702725e-01,5.968364944901354274e-01,1.026774534588291710e+00,1.468275404372631598e+00,1.861444722074826752e-01,5.315332536762644722e+00,1.531821568629458674e-01,9.153560627001081640e-01,2.159576314052953805e+00,8.051840745764166085e-01,3.794752050390283737e-01,2.384528356117467940e+00,1.137681438563872827e-01,1.344548205292574128e+00,3.995958802940739463e-01,9.970812005175790083e-02,6.797102073279138734e-01,1.172572436838515308e+00
1.198839423739021248e-01,2.883650645445666738e-01,7.705091157634255672e-02,6.080640887940218509e-01,3.039240045672207957e-01,5.874532517798884967e-01,1.016642209271545250e+00,1.465666524785096847e+00,1.042961581126978787e-01,5.287210340889826554e+00,1.121841885267192973e-01,8.889609417582486905e-01,2.160434432681237471e+00,7.970511784955364165e-01,3.779489794788670753e-01,2.379957836346752842e+00,5.675827527452583648e-02,1.336924612478959773e+00,3.525608452242159352e-01,8.350825000047128188e-02,6.387928096509962739e-01,1.089631653005777467e+00
1.852872449673693134e-01,3.834374175953132458e-01,1.066152191248211922e-01,6.297749638617544665e-01,3.188217812074247703e-01,5.876675272740050637e-01,1.029012448709745842e+00,1.481078332241635653e+00,1.748115446833791442e-01,5.314814867802983400e+00,1.280607737513682898e-01,9.188069818841679837e-01,2.162089852192950357e+00,7.979121023819590874e-01,3.947464049176093170e-01,2.382823752865472322e+00,1.139013417300536041e-01,1.351248285741676991e+00,3.782548439835011767e-01,1.444780668415686087e-01,6.985927248206043050e-01,1.170353416611859876e+00
1.550305179156623581e-01,3.880028164941632940e-01,9.293475780059966274e-02,6.175108168684708687e-01,3.108754231048846406e-01,5.885166816048726934e-01,1.018876181038555817e+00,1.467716103142570283e+00,1.362897340997784590e-01,5.301019012878819048e+00,1.149703384696734165e-01,9.066502079198424102e-01,2.186384296433423469e+00,7.999603437576952025e-01,3.682653801086879786e-01,2.384570568104972033e+00,8.116477049561499069e-02,1.341791512551275822e+00,3.524055125392853149e-01,1.211854481961910229e-01,6.805469349263972845e-01,1.152262840974413560e+00
1.765398575428052397e-01,3.770244429863753299e-01,8.997437324420702598e-02,6.118416810378306536e-01,3.438296763063387607e-01,5.877671631407879183e-01,1.024865808760790031e+00,1.463906642568453709e+00,1.714840376964785751e-01,5.319859868974004868e+00,1.389838121374390167e-01,9.107008748954250610e-01,2.166930894530985530e+00,8.320891477260923264e-01,3.929719699797392662e-01,2.380159498228207049e+00,8.109998672203241887e-02,1.338959752327921526e+00,4.096217890784976112e-01,8.718076948002577431e-02,6.788098235308799300e-01,1.150554898984806451e+00
1.841964335212742387e-01,3.704208698673996936e-01,6.067683561878011583e-02,6.001547220531024962e-01,3.079052545549867403e-01,5.884018007152026497e-01,1.012050160970654034e+00,1.456366385097671357e+00,1.569568015938440086e-01,5.278747198761647219e+00,1.621496248984988786e-01,8.785771910725580502e-01,2.127495538093863381e+00,8.155969098213476931e-01,3.676335387769021912e-01,2.377763724538414447e+00,7.540767406502119075e-02,1.336952905059238805e+00,3.898814835142001556e-01,6.725964653838975571e-02,5.970387012258839832e-01,1.131385799401517067e+00
2.338733082641813177e-01,3.994546335952949834e-01,1.254337291027376733e-01,6.448548040151071969e-01,3.358506678699693659e-01,5.908666984920737386e-01,1.024176345967085400e+00,1.469857475864018603e+00,1.923100077505643657e-01,5.296882867890071012e+00,1.363371330807865434e-01,9.458254092613839203e-01,2.160726166236488499e+00,8.034959115103400551e-01,3.920452711960861758e-01,2.383503641904860970e+00,1.273652454037420834e-01,1.345157128680696701e+00,4.028497411906938330e-01,1.716448618435384155e-01,6.596698799341548236e-01,1.110508722378795721e+00
2.580918611489450010e-01,4.232520207520138467e-01,1.769732810619824015e-01,6.800899578862712458e-01,3.425400893031793625e-01,5.981339961424548823e-01,1.035501295489901219e+00,1.495094670313447338e+00,2.035718932424416261e-01,5.302726455799653849e+00,1.529789006023761500e-01,9.144607230275756393e-01,2.191833795361968207e+00,7.987269781850427908e-01,4.061853009388922131e-01,2.395323802350058706e+00,1.264145310245991249e-01,1.359691802571670438e+00,3.801080379331143178e-01,2.548325266517761367e-01,7.428158917039104914e-01,1.214543911148724398e+00
2.047405304943907545e-01,4.173202675118490301e-01,1.462158673959036981e-01,6.497769614462560739e-01,3.010420542045839642e-01,5.910581786189751385e-01,1.031857424906179599e+00,1.477020407947405634e+00,1.628855996238213477e-01,5.324636498227201642e+00,7.722318734451279199e-02,9.544032848601201602e-01,2.193314057057129229e+00,7.618112377263899226e-01,3.924798191645848533e-01,2.388845350218646413e+00,1.209493138027729342e-01,1.348681491143582267e+00,3.591894899217139003e-01,1.913113010410979198e-01,7.415708952859402237e-01,1.150679829153036682e+00
2.806714212292578670e-01,4.098019018583359263e-01,1.312339695103621751e-01,6.500159731629150395e-01,3.509122624461391005e-01,5.966261049446720532e-01,1.030670869209136198e+00,1.468859516838948887e+00,1.870299279708463880e-01,5.324977288540720721e+00,1.847014349590607452e-01,9.537686644700341665e-01,2.166104937777606043e+00,8.062332485519818626e-01,3.986051860437064276e-01,2.389480424717115969e+00,1.301160801459763094e-01,1.361414909484716107e+00,4.174273981556538837e-01,1.925220031735581927e-01,7.223010599039422219e-01,1.235771090623492885e+00
3.300111833343802314e-01,4.339715832453922562e-01,1.772584262189873250e-01,6.741856754590745959e-01,4.035890569534853478e-01,5.982883793900098945e-01,1.044445887601343603e+00,1.495403450734820838e+00,2.508753732793265190e-01,5.312643366435624515e+00,2.286150579747012745e-01,9.392543983365201354e-01,2.173246525958610675e+00,8.590369587657837869e-01,4.344694028516482565e-01,2.392827642486995199e+00,1.454285663040048582e-01,1.354322100845402055e+00,4.055126319923365030e-01,2.342761284529560617e-01,7.223010595997679806e-01,1.256648152959035425e+00
3.308272667503661113e-01,4.357623825865969969e-01,1.672291298632197221e-01,6.638025413560619814e-01,3.882135391222549248e-01,5.979226044869143664e-01,1.050639714518629253e+00,1.504348012907299248e+00,2.451418865226960286e-01,5.342694615389510737e+00,1.862197014444932353e-01,9.731185981276702091e-01,2.202691417316126277e+00,8.463153460983202647e-01,4.150163991245315875e-01,2.393996926493216826e+00,1.395433053971694981e-01,1.357111447674725913e+00,4.412276744891558411e-01,2.299696161497607194e-01,7.570840556205093996e-01,1.229009563511443970e+00
3.059632844375842486e-01,4.222792251686615650e-01,1.914760813797607708e-01,6.697284677016520638e-01,3.880015620754356798e-01,5.922871912986469312e-01,1.048572633347787164e+00,1.486296098216517203e+00,2.487031377335881532e-01,5.362263854897894255e+00,1.755148267175465071e-01,9.440034911977041032e-01,2.183249943896727441e+00,8.476700864110245925e-01,4.193999153666013724e-01,2.390247275505448687e+00,1.574406771036657715e-01,1.354152218460141333e+00,4.049775158597575531e-01,2.122524903034613275e-01,7.624290943861090630e-01,1.296773962306164263e+00
3.701285507971354138e-01,4.469604016585558282e-01,2.167076050136029497e-01,7.011282371558020809e-01,4.351592227588422790e-01,6.101573305386561730e-01,1.073754879984837984e+00,1.505653568735342285e+00,3.146117542715810012e-01,5.356203247238938481e+00,2.586477862455990318e-01,9.654681757695118272e-01,2.193111237226925692e+00,8.608391137823298012e-01,4.427293344648145501e-01,2.395568507265441571e+00,1.570408635568362743e-01,1.364128020292542320e+00,4.145466548132732409e-01,2.681538966306060146e-01,7.905656081104690536e-01,1.303801093685616808e+00
4.787754550825417121e-01,6.294882633670532135e-01,2.067314081553020266e-01,8.889008606420235603e-01,5.701573554133972932e-01,6.220026576987344180e-01,1.260742220611983599e+00,1.687710312153370307e+00,4.239737159269895139e-01,5.530484322313985679e+00,2.321974478580644541e-01,1.131354922406854424e+00,2.300212241296352822e+00,1.010290088553983390e+00,5.791142851390218560e-01,2.562865118464910275e+00,1.330473614355930367e-01,1.529058427886264004e+00,5.831977221274032841e-01,4.512509057736919238e-01,1.001572173102997620e+00,1.494258846555966747e+00
3.006467381708079478e-01,3.172430409256762340e-01,2.043767014082135680e-01,5.497360060224250056e-01,3.125107764566330548e-01,6.117321858350648345e-01,9.260980309374117203e-01,1.341920611828445686e+00,2.321873017927916782e-01,5.218231569666508918e+00,2.138612925425706912e-01,8.160108202425911950e-01,2.099289684805445866e+00,6.684528137093367350e-01,2.984356319889947540e-01,2.239727914598623304e+00,1.541977891958193903e-01,1.209891740643675329e+00,3.113736523256558364e-01,2.714018156847321506e-01,6.909854683675434872e-01,1.183578438335009198e+00
3.007574363472738099e-01,4.507486510294722026e-01,1.986786180123074341e-01,6.945161480879404881e-01,4.323317203216994198e-01,6.074017962847394481e-01,1.067820662537858567e+00,1.510852674692340081e+00,2.913701955332683724e-01,5.330974196550519295e+00,2.087320321707451243e-01,9.663579181527175432e-01,2.187073335893876980e+00,8.574729405732915977e-01,4.415305770562220067e-01,2.400135876289206660e+00,1.687296292033128309e-01,1.365705265567474846e+00,4.297533328021928556e-01,2.714018136453073549e-01,7.849322479871733149e-01,1.319279341701060426e+00
3.098818506475526924e-01,4.292095973813749854e-01,1.792386178787652717e-01,6.663046167350835658e-01,4.009417428440982811e-01,6.119027317795170395e-01,1.072752060673659358e+00,1.505724267323494514e+00,2.872358121028870115e-01,5.356931122498531650e+00,1.699891399595944985e-01,9.694173635066974937e-01,2.198878894871172385e+00,8.220278683020797450e-01,4.164626631183349637e-01,2.394348596797237327e+00,1.738938962811442390e-01,1.363585101305533120e+00,4.261841561396312317e-01,2.076501838075401618e-01,7.832758355146250961e-01,1.338532260644779814e+00
3.007566927156614667e-01,4.394371485966794277e-01,1.656029391880041168e-01,6.791891962007282624e-01,4.149604749721337305e-01,6.100842905270662531e-01,1.073547825315144255e+00,1.513463492375114905e+00,2.767529851198849422e-01,5.322744716742153770e+00,1.954722510158389270e-01,9.290331572379290082e-01,2.191534882526575245e+00,8.323106267852252715e-01,4.156032002379118628e-01,2.397767989201379457e+00,1.229947048668565412e-01,1.369533243998093619e+00,3.994702177016347111e-01,2.084625792222411511e-01,7.636877828262157442e-01,1.256290493118726426e+00
2.628439330711026534e-01,3.976506877482297586e-01,1.475468362112767606e-01,6.398162890176334328e-01,3.620702911027732229e-01,5.970574780646810131e-01,1.030347372341485102e+00,1.493281843683855081e+00,2.336568720147611244e-01,5.299417584769669176e+00,2.089834689482991947e-01,8.993346432863414952e-01,2.185230335940880231e+00,8.323914290912137748e-01,4.053384428318536070e-01,2.390516376411374821e+00,1.318334241547670371e-01,1.351982923289134941e+00,4.139479309289912923e-01,1.346425512030460792e-01,6.967684458328408104e-01,1.189275217153331843e+00
2.699379577070747938e-01,3.865199875080004288e-01,1.405577068665131990e-01,6.393512426178282748e-01,3.718208442924450519e-01,6.038501719485298569e-01,1.030539008931442568e+00,1.471187755252456153e+00,2.529553895431215227e-01,5.303825233105113668e+00,1.984969564012078469e-01,9.198660284824667910e-01,2.201718756323256088e+00,8.190485874314569203e-01,4.029269352326749210e-01,2.386256253589275733e+00,1.440534606144328322e-01,1.346727436430314784e+00,3.904479835772263763e-01,1.296207248390562061e-01,6.596698730776924258e-01,1.194016966621970877e+00
